15
85
85
15
85
155
15
225
155
155
15
295
85
155
225
155
295
225
225
85
15
15
155
15
225
155
85
225
295
225
155
155
15
295
295
85
225
225
85
15
15
295
85
155
155
15
15
155
295
85
155
225
155
295
155
155
225
85
85
15
85
295
225
225
295
225
155
85
295
15
15
85
295
295
15
295
295
225
85
15
225
295
155
295
225
85
295
295
15
225
15
15
85
225
85
295
225
155
225
85
155
15
225
225
155
295
155
85
225
155
295
15
15
15
155
295
155
15
295
85
85
225
85
295
85
