15
295
15
225
85
155
295
155
155
225
225
155
225
295
295
295
155
225
225
225
155
225
225
155
225
155
295
225
225
295
155
295
155
85
15
225
225
15
15
225
295
155
85
295
155
155
295
15
225
295
225
85
295
225
225
225
225
85
295
225
155
225
295
225
15
295
155
85
85
295
225
155
15
225
15
15
225
15
225
225
155
225
85
295
225
15
295
225
295
225
225
295
225
295
225
295
225
295
155
295
85
155
85
225
295
295
155
85
295
155
15
295
85
295
225
225
15
225
155
225
85
155
155
225
225
295
155
85
225
225
225
295
225
225
155
15
85
225
225
15
225
15
155
225
225
295
225
295
225
155
15
225
225
155
225
295
225
295
295
155
155
295
225
155
155
295
155
295
295
295
155
155
225
85
295
155
295
225
155
295
155
155
155
225
225
225
225
225
15
85
85
85
225
225
295
225
155
15
295
225
155
85
225
15
155
155
225
155
225
225
295
225
225
85
225
295
15
155
225
295
155
85
295
225
225
155
295
225
225
225
295
295
155
15
155
85
225
225
295
85
155
225
155
295
225
225
225
225
295
155
155
295
155
225
155
85
225
15
295
155
155
225
225
85
155
225
295
155
225
15
295
155
15
225
225
225
295
225
225
225
295
225
155
295
225
155
155
225
225
85
155
295
295
85
15
155
155
225
15
295
295
295
295
225
15
155
295
85
225
225
225
155
295
225
225
225
155
85
225
155
225
225
295
155
15
225
15
85
295
85
15
225
15
225
295
295
155
15
225
225
225
295
15
295
155
225
225
295
85
225
225
295
85
225
155
295
225
295
15
155
85
295
295
15
295
155
155
295
225
225
225
225
225
225
295
85
225
85
155
155
225
295
225
155
225
225
225
155
225
295
15
15
225
15
225
85
295
225
155
225
225
225
295
225
295
155
155
295
15
225
155
155
225
85
15
155
225
155
295
295
155
225
225
225
225
225
155
225
225
295
155
155
155
225
295
295
225
155
15
225
85
155
15
295
225
155
295
295
85
225
225
155
295
225
155
85
15
225
225
225
295
225
225
225
295
225
155
85
85
15
155
295
155
225
295
15
15
295
15
225
225
295
225
225
295
225
225
155
15
15
85
225
225
155
225
225
225
295
295
155
85
295
295
85
225
295
155
295
155
225
295
15
295
295
155
85
295
225
85
225
15
85
85
155
225
225
225
295
225
295
225
155
225
155
225
225
225
85
225
225
155
225
155
15
15
15
225
295
295
225
225
295
295
225
225
295
295
295
155
155
155
155
85
155
155
295
225
225
155
155
225
85
15
295
225
225
85
225
85
155
225
155
155
155
295
155
225
15
85
225
225
225
225
155
295
15
155
295
85
295
85
225
225
15
225
155
295
225
225
225
295
225
85
155
225
225
225
295
295
155
15
225
225
155
295
295
225
225
155
225
225
155
225
225
225
155
225
295
85
225
295
15
295
155
295
85
155
225
225
295
155
225
225
225
295
15
295
155
225
15
295
155
295
85
295
295
225
295
225
225
225
85
225
225
155
155
85
225
295
155
295
15
155
225
225
225
15
295
225
85
155
85
85
225
155
295
295
15
225
155
85
295
225
225
295
295
225
155
155
225
85
155
155
225
155
295
15
225
155
85
225
155
155
295
295
295
295
225
155
155
225
225
225
225
15
295
15
85
295
225
225
225
155
225
155
155
295
15
225
85
225
225
15
