135
65
205
135
135
275
135
275
135
65
135
345
205
65
135
65
135
205
205
205
65
135
65
205
65
275
205
135
135
205
135
275
205
135
65
135
205
205
345
275
205
135
135
135
275
65
205
205
135
345
135
65
275
205
135
135
135
275
135
65
345
345
135
205
275
205
345
65
135
135
205
65
65
135
65
135
135
205
135
135
135
205
135
135
135
345
135
135
135
135
275
65
275
65
205
135
345
135
65
205
345
135
135
135
65
345
135
65
65
135
205
65
65
275
345
65
65
205
135
205
205
205
205
65
275
65
65
135
135
135
65
135
275
135
205
65
205
345
135
275
65
135
205
205
205
65
135
65
205
135
135
205
205
65
275
65
135
135
135
135
275
135
345
135
205
135
65
275
275
205
205
205
205
205
135
135
65
135
65
275
135
275
345
205
135
135
65
345
135
275
135
65
205
65
135
135
65
345
345
205
205
65
135
135
135
135
345
135
135
135
135
135
205
135
135
135
205
275
135
135
345
275
65
135
65
65
345
205
135
135
65
205
205
345
205
65
65
135
65
275
65
65
205
65
345
135
135
65
65
205
205
205
65
275
135
65
275
65
345
135
135
135
135
275
65
205
135
135
205
205
205
275
65
205
135
65
135
135
65
205
135
205
205
65
205
205
275
135
345
135
65
135
275
135
275
205
135
135
205
135
345
205
135
65
135
65
65
205
275
135
135
275
135
205
65
275
65
345
65
135
135
205
345
205
205
135
345
135
65
205
345
135
205
135
135
135
135
135
135
135
135
135
135
135
